rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
178,"spotify:track:1JP3iGUerYKKYQwXGQGYks","Manu Gavassi","áudio de desculpas","Universal Music Ltda.",37,167,61,"74164"
179,"spotify:track:65i9Mc7h1CG7ssI1OhMPcT","Dilsinho","Onze e Pouquinho","Sony Music Entertainment",107,165,251,"74109"
180,"spotify:track:1EQ8sBQ7Abv9DvNBzhXAcv","Nando Reis, Ana Cañas","Pra Você Guardei O Amor","Universal Music Ltda.",104,170,599,"73825"
181,"spotify:track:1K5KBOgreBi5fkEHvg5ap3","Future, Drake","Life Is Good (feat. Drake)","Epic/Freebandz",105,185,105,"73320"
182,"spotify:track:1xyVMQx51Kab6eLVtE6twx","Lauana Prado, Maiara & Maraisa","Cobaia","Universal Music Ltda.",6,193,684,"73088"
183,"spotify:track:2RMOwSvOGQyy985Vx4VSGQ","LUDMILLA, Topo La Maskara, Walshy Fire","Verdinha","WM Brazil",8,184,208,"73005"
184,"spotify:track:7qiZfU4dY1lWllzX7mPBI3","Ed Sheeran","Shape of You","Atlantic Records UK",1,177,1110,"72991"
185,"spotify:track:2tnVG71enUj33Ic2nFN6kZ","Regard","Ride It","Ministry of Sound Recordings",128,186,112,"72930"
186,"spotify:track:3T1POGWalxKOyn204Q3ngk","Henrique & Juliano","Amor Atual - Ao Vivo","Virgin Music Label And Artist Services (S&D)",51,198,80,"72163"
187,"spotify:track:3HWQavBFtwAaXLFdlrc0Ok","MC Paulin da Capital, Dj GM","Eu Achei","Love Funk",182,182,8,"72032"
188,"spotify:track:563yuGweEqRVQtjfsDVRyK","Sidoka, Intactoz Corp.","Não Me Sinto Mal Mais","Infame Company",74,180,191,"71913"
189,"spotify:track:7szuecWAPwGoV1e5vGu8tl","The Weeknd","In Your Eyes","Republic Records",85,189,64,"71634"
190,"spotify:track:2iNZMMFEii4fU827NTyQ1J","7 Minutoz","Rap Da Akatsuki: Os Ninjas Mais Procurados Do Mundo (Nerd Hits)","7 Minutoz",132,190,27,"71430"
191,"spotify:track:3AV1KI22k1jGMz792lDrj1","Os Barões Da Pisadinha, Xand Avião","Basta Você Me Ligar - Ao Vivo","Sony Music Entertainment",130,-1,7,"71267"
192,"spotify:track:4QFzCjkQl2c7wrzVrOu2sz","Orochi, Dallass","Balão","Mainstreet Records",71,191,364,"71094"
193,"spotify:track:4Clmg1g8n2yBYG13Z1oSdG","Dayvi, Victor Cardenas, Kelly Ruíz","Baila Conmigo (feat. Kelly Ruiz)","Sony Music México",53,200,167,"70620"
194,"spotify:track:15DHt4fP4FARWLvWkIxdAx","Vou pro Sereno, LUDMILLA","Teu Segredo - Ao Vivo","Sony Music Entertainment",72,-1,219,"70562"
195,"spotify:track:4Y7ay3naWoluoOM3xIj1UZ","LUDMILLA","A boba fui eu - Recorded At Mosh Studios, São Paulo","WM Brazil",68,194,86,"70453"
196,"spotify:track:0H8CBal2Dcu5Yc001VotZN","IZA","Dona de mim","WM Brazil",23,188,607,"70436"
197,"spotify:track:0BVRi6cizWdDrLRmKI0qsw","Os Barões Da Pisadinha","Chupadinha","Sony Music Entertainment",104,-1,42,"70299"
198,"spotify:track:5MMrkwK6AgNAsgHVdC7daZ","Dilsinho","Péssimo Negócio (Ao Vivo)","Sony Music Entertainment",14,-1,599,"69985"
199,"spotify:track:7MnT7msJZg3XBAS0OTfGrB","Legião Urbana","Tempo Perdido","EMI Brazil",153,196,139,"69782"
200,"spotify:track:78qd8dvwea0Gosb6Fe6j3k","Doja Cat","Boss Bitch","Atlantic Records",91,-1,72,"69702"
