rank	uri	artist_names	track_name	source	peak_rank	previous_rank	weeks_on_chart	streams	ID
142	spotify:track:7qEHsqek33rTcFNT9PFqLf	Lewis Capaldi	Someone You Loved	Vertigo Berlin	65	122	64	793860	7qEHsqek33rTcFNT9PFqLf
143	spotify:track:5gijVJHyC1E4kt2j5Q3DEb	Lauana Prado	Sua Mãe Tá Nessa - Ao Vivo Em São Paulo / 2019	Universal Music Ltda.	130	130	3	792963	5gijVJHyC1E4kt2j5Q3DEb
144	spotify:track:0zhnWntcmhChM7PXSWuNNq	Marília Mendonça, Maiara & Maraisa	Você Nem É Tudo Isso	Som Livre	72	129	16	779798	0zhnWntcmhChM7PXSWuNNq
145	spotify:track:2VxeLyX666F8uXCJ0dZF8B	Lady Gaga, Bradley Cooper	Shallow	A Star is Born OST	3	-1	99	778204	2VxeLyX666F8uXCJ0dZF8B
146	spotify:track:6qFTfWG7Hz3q9HxRpNVJo1	Henrique & Juliano	Se Eu Fosse Você - Ao Vivo	Virgin Music Label And Artist Services (S&D)	66	128	43	775684	6qFTfWG7Hz3q9HxRpNVJo1
147	spotify:track:6Im9k8u9iIzKMrmV7BWtlF	Ariana Grande	34+35	Republic Records	69	152	4	774043	6Im9k8u9iIzKMrmV7BWtlF
148	spotify:track:50YsV2XFugoMrqJK9Ttdly	MC Teteu	Rave Na Praia	GR6 Music	135	164	15	770225	50YsV2XFugoMrqJK9Ttdly
149	spotify:track:1sTVKLLFDfAfowsG4bRBN4	MC Teteu, MC Ks, Dj Serpinha	Faz a Pose	realdreamsgravadoraeeditora	149	-1	1	762030	1sTVKLLFDfAfowsG4bRBN4
150	spotify:track:13Rf6RaZT13TW4xLQR3MQr	Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak, Hunter	Poesia Acústica #6: Era uma Vez	Pineapple StormTV	18	131	100	759791	13Rf6RaZT13TW4xLQR3MQr
151	spotify:track:4y4spB9m0Q6026KfkAvy9Q	Justin Bieber, benny blanco	Lonely (with benny blanco)	Friends Keep Secrets/Def Jam Recordings/Interscope Records	121	137	6	756972	4y4spB9m0Q6026KfkAvy9Q
152	spotify:track:1DyuiZ9vg4VZUZjiPEJHoG	Thiaguinho	Domingando - Ao Vivo	Som Livre	152	-1	1	753501	1DyuiZ9vg4VZUZjiPEJHoG
153	spotify:track:7N3BrHFlnZbOs8lPGPg1gg	Dj Guuga, MC Luuh	Ta Apaixonado Babaca	Resumo Produtora	109	138	7	751923	7N3BrHFlnZbOs8lPGPg1gg
154	spotify:track:3fLqmaO4vvZpFZSZy52VMp	Lagum, Ana Gabriela	Deixa (feat. Ana Gabriela)	Sony Music Entertainment	28	136	129	751355	3fLqmaO4vvZpFZSZy52VMp
155	spotify:track:0xcdw2bWgJ4lrt3qZJrZ1o	L7NNON	Perdição	WM Brazil	142	181	30	743891	0xcdw2bWgJ4lrt3qZJrZ1o
156	spotify:track:6iW38RGqdDGOofmz2HeXLW	MEDUZA, Alok, Goodboys	Piece Of Your Heart - Alok Remix	Virgin	95	139	75	742095	6iW38RGqdDGOofmz2HeXLW
157	spotify:track:5n8Y78Pl5q8lqS7sJP61qw	Diego & Arnaldo	Relógio Parado (Ao Vivo)	Sony Music Entertainment	38	165	58	741971	5n8Y78Pl5q8lqS7sJP61qw
158	spotify:track:2W0VenqvlMW4c65YsxT5zu	MC Paulin da Capital, Dj GM	Morena	LoveFunk	131	142	5	732439	2W0VenqvlMW4c65YsxT5zu
159	spotify:track:1qCLx3nX25NuhfPjM5E1qV	Melim	Ouvi Dizer	Universal Music Ltda.	13	145	123	729868	1qCLx3nX25NuhfPjM5E1qV
160	spotify:track:1dHfCJMj1eJMFcKF7VzqR5	Os Barões Da Pisadinha	Fala Comigo Bebê - Ao Vivo	Sony Music Entertainment	118	148	6	728921	1dHfCJMj1eJMFcKF7VzqR5
161	spotify:track:4a5YIaK7qFu6T63GeYx1Ih	BIN, Borges, L7NNON, Ajaxx	Quase uma Semana	Mainstreet Records	132	135	4	728863	4a5YIaK7qFu6T63GeYx1Ih
162	spotify:track:7sYAS4CpbV90oSemgaEQat	Alok, Dynoro	On & On	Columbia/B1 Recordings	62	144	53	724471	7sYAS4CpbV90oSemgaEQat
163	spotify:track:017PF4Q3l4DBUiWoXk4OWT	Dua Lipa	Break My Heart	Warner Records	15	153	35	721837	017PF4Q3l4DBUiWoXk4OWT
164	spotify:track:2PaOWQIEkSFkmONCv1Vgui	Melim	Eu Feat. Você	Universal Music Ltda.	97	151	21	714930	2PaOWQIEkSFkmONCv1Vgui
165	spotify:track:6v3KW9xbzN5yKLt9YKDYA2	Shawn Mendes, Camila Cabello	Señorita	Island Records	2	160	75	710511	6v3KW9xbzN5yKLt9YKDYA2
166	spotify:track:1erfWPemd1Vg5aQYQpW1Pm	Luíza & Maurílio	Inamorável	Som Livre	166	189	3	708129	1erfWPemd1Vg5aQYQpW1Pm
167	spotify:track:3gY2oyydautEwY7SsQeF4Q	Luan Estilizado	Tá Faltando Eu	2020 Luan Estilizado - UltraPromo	167	-1	1	706877	3gY2oyydautEwY7SsQeF4Q
168	spotify:track:5u1n1kITHCxxp8twBcZxWy	Justin Bieber, Chance the Rapper	Holy (feat. Chance The Rapper)	RBMG/Def Jam	75	156	10	706003	5u1n1kITHCxxp8twBcZxWy
169	spotify:track:5jo4ocTfihMYTsq1Z4ze9h	Costa Gold, André Nine	Uau!	Som Livre	146	146	10	702837	5jo4ocTfihMYTsq1Z4ze9h
170	spotify:track:3COVZV6VRP4sdXiWTB1XTM	Grupo Menos É Mais, Di Propósito, Vou Zuar	Pot-Pourri: Tempo de Aprender / Energia Surreal / Não Pedi Pra Me Apaixonar / Deixa Acontecer - Ao Vivo	Som Livre	131	155	16	694574	3COVZV6VRP4sdXiWTB1XTM
171	spotify:track:7ytR5pFWmSjzHJIeQkgog4	DaBaby, Roddy Ricch	ROCKSTAR (feat. Roddy Ricch)	South Coast Music Group/Interscope Records	62	147	29	686106	7ytR5pFWmSjzHJIeQkgog4
172	spotify:track:3CgZi8DMUftJHK6WL2gKc1	Hungria Hip Hop	Um Pedido	Hungria Hip Hop	25	161	61	679159	3CgZi8DMUftJHK6WL2gKc1
173	spotify:track:27ycaQnQAxaPiyeg3nr2aB	Miley Cyrus	Midnight Sky	RCA Records Label	53	169	15	675695	27ycaQnQAxaPiyeg3nr2aB
174	spotify:track:5J1xChbEwiI3q371r7mDOg	MC Paulin da Capital, MC Ryan SP	Os Mandrake Curte a Vida	GR6 Music	174	174	2	671974	5J1xChbEwiI3q371r7mDOg
175	spotify:track:2TR917wkDeRvwTE5cSfZFf	Humberto & Ronaldo, Matheus & Kauan	Tchau Brigado - Ao Vivo	Humberto e Ronaldo	53	184	47	670248	2TR917wkDeRvwTE5cSfZFf
176	spotify:track:6TL6UYmqRVC5PuVQb0R1h5	Marcos & Belutti, Gaab	Certo e Duvidoso (feat. Gaab) - Ao Vivo	Sony Music Entertainment	61	133	44	669712	6TL6UYmqRVC5PuVQb0R1h5
177	spotify:track:3UoULw70kMsiVXxW0L3A33	Ariana Grande	pov	Republic Records	148	158	3	667881	3UoULw70kMsiVXxW0L3A33
178	spotify:track:4fB85IhVASxXMWgoke5WVJ	Alok	Alive (It Feels Like)	CONTROVERSIA	178	180	2	665496	4fB85IhVASxXMWgoke5WVJ
179	spotify:track:3XG1frltSxibGuYLPucxl8	Felipe Araújo	Reincidente	Universal Music Ltda.	104	159	19	665026	3XG1frltSxibGuYLPucxl8
180	spotify:track:1wsL4Lgoo27ETnLt6svbnT	Mc Jacaré	Senta no Fazendeiro	Mc Jacare / Los Pantchos	180	-1	1	663620	1wsL4Lgoo27ETnLt6svbnT
181	spotify:track:7CHi4DtfK4heMlQaudCuHK	MEDUZA, Becky Hill, Goodboys	Lose Control	Virgin	63	166	50	661133	7CHi4DtfK4heMlQaudCuHK
182	spotify:track:0V4ZIBLOxq85pFQATKtItp	Gustavo Mioto	Despedida De Casal	Universal Music Ltda.	182	-1	1	657032	0V4ZIBLOxq85pFQATKtItp
183	spotify:track:5nujrmhLynf4yMoMtj8AQF	Dua Lipa, DaBaby	Levitating (feat. DaBaby)	Warner Records	183	198	2	655036	5nujrmhLynf4yMoMtj8AQF
184	spotify:track:3H7ihDc1dqLriiWXwsc2po	Topic, A7S	Breaking Me	Virgin	97	154	23	654930	3H7ihDc1dqLriiWXwsc2po
185	spotify:track:37hCsK2djczyRGWMjqzbxD	Mc Lele JP, MC Neguinho do Kaxeta	Sou Vitorioso	GR6 Music	95	-1	40	652860	37hCsK2djczyRGWMjqzbxD
186	spotify:track:7ju97lgwC2rKQ6wwsf9no9	Lady Gaga, Ariana Grande	Rain On Me (with Ariana Grande)	Interscope	1	171	27	652428	7ju97lgwC2rKQ6wwsf9no9
187	spotify:track:7DmZMqXYgQ1oI3z3bGUEbi	GIULIA BE	(não) era amor	WM Brazil	45	168	33	651913	7DmZMqXYgQ1oI3z3bGUEbi
188	spotify:track:09KUam5nfzNEXSSV9zWiT9	Os Barões Da Pisadinha	O Matuto Se Apaixonou	Sony Music Entertainment	118	175	15	650999	09KUam5nfzNEXSSV9zWiT9
189	spotify:track:0PvFJmanyNQMseIFrU708S	Pop Smoke, Lil Baby, DaBaby	For The Night (feat. Lil Baby & DaBaby)	Victor Victor Worldwide	106	150	10	649727	0PvFJmanyNQMseIFrU708S
190	spotify:track:1uryupl9hqVZYurJwH4G9k	Guilherme & Benuto	3 Batidas - Ao Vivo	Sony Music Entertainment	9	95	66	648264	1uryupl9hqVZYurJwH4G9k
191	spotify:track:0eLCuW89pb6I3BC0NMGHFW	Mc Lipi, Mc Dricka	Como Se Tá Maravilhosa	Gree Cassua Produtora e Editora	96	149	9	648154	0eLCuW89pb6I3BC0NMGHFW
192	spotify:track:72xB2J9ZeBl0Rzxq2XmzdY	João Gustavo e Murilo, Analaga	Lençol Dobrado	WM Brazil	2	182	101	640542	72xB2J9ZeBl0Rzxq2XmzdY
193	spotify:track:22rcaYTa2UgcLCbeO0NoNj	Priscilla Alcantara, Whindersson Nunes	Girassol	Sony Music Entertainment	9	179	50	640118	22rcaYTa2UgcLCbeO0NoNj
194	spotify:track:0pqnGHJpmpxLKifKRmU6WP	Imagine Dragons	Believer	Kid Ina Korner / Interscope	38	177	199	636404	0pqnGHJpmpxLKifKRmU6WP
195	spotify:track:6cx06DFPPHchuUAcTxznu9	Joel Corry, MNEK	Head & Heart (feat. MNEK)	Atlantic Records UK	167	167	9	634197	6cx06DFPPHchuUAcTxznu9
196	spotify:track:7LAqIzg7r71bmfGzviayG3	MC JottaPê, Tainá Costa, POCAH	Ménage	KondZilla	196	-1	1	632259	7LAqIzg7r71bmfGzviayG3
197	spotify:track:7qpXCkcr3Zj4LDvdiWryns	Diego & Victor Hugo	Erro Antigo - Ao Vivo	Sony Music Entertainment	57	-1	42	630992	7qpXCkcr3Zj4LDvdiWryns
198	spotify:track:36P6ptTyxOggYgR2aoZiAl	Diego & Victor Hugo, Raí Saia Rodada	Pisadinha - Ao Vivo	Sony Music Entertainment	127	163	20	627822	36P6ptTyxOggYgR2aoZiAl
199	spotify:track:2CBpRE0A922XhWLSI8AT9O	Bárbara Labres, MC WM	Hoje É Rave	Bárbara Labres Music	58	173	15	625898	2CBpRE0A922XhWLSI8AT9O
200	spotify:track:7MnT7msJZg3XBAS0OTfGrB	Legião Urbana	Tempo Perdido	EMI Brazil	165	195	27	623493	7MnT7msJZg3XBAS0OTfGrB
