rank	uri	artist_names	track_name	source	peak_rank	previous_rank	weeks_on_chart	streams	ID
144	spotify:track:5MMrkwK6AgNAsgHVdC7daZ	Dilsinho	Péssimo Negócio (Ao Vivo)	Sony Music Entertainment	18	128	81	628432	5MMrkwK6AgNAsgHVdC7daZ
145	spotify:track:2I1bHdlKar6igsep1R6H46	Henrique & Juliano	Alô Bebê - Ao Vivo	Virgin Music Label And Artist Services (S&D)	104	198	13	619749	2I1bHdlKar6igsep1R6H46
146	spotify:track:6mdU8glNHYdBBj5DuKSL1B	Gusttavo Lima	Perrengue - Ao Vivo	Sony Music Entertainment	29	146	33	616159	6mdU8glNHYdBBj5DuKSL1B
147	spotify:track:3RbXsVQr4jeTxvT35Hssq3	Marília Mendonça	Bebi Liguei - Ao Vivo	Som Livre	2	112	75	611927	3RbXsVQr4jeTxvT35Hssq3
148	spotify:track:2Fxmhks0bxGSBdJ92vM42m	Billie Eilish	bad guy	Darkroom/Interscope Records	30	138	60	609902	2Fxmhks0bxGSBdJ92vM42m
149	spotify:track:6oEwV0l34zhnC7OmAqmHjY	ANAVITÓRIA	Me conta da tua janela	Universal Music Ltda.	89	136	3	609233	6oEwV0l34zhnC7OmAqmHjY
150	spotify:track:65i9Mc7h1CG7ssI1OhMPcT	Dilsinho	Onze e Pouquinho	Sony Music Entertainment	122	142	31	608712	65i9Mc7h1CG7ssI1OhMPcT
151	spotify:track:4f3e6HRUIu5Ub2mcwu8god	NGC Daddy	Glockada	NGC Records	91	131	7	608682	4f3e6HRUIu5Ub2mcwu8god
152	spotify:track:4Clmg1g8n2yBYG13Z1oSdG	Dayvi, Victor Cardenas, Kelly Ruíz	Baila Conmigo (feat. Kelly Ruiz)	Sony Music México	55	125	20	608633	4Clmg1g8n2yBYG13Z1oSdG
153	spotify:track:2RMOwSvOGQyy985Vx4VSGQ	LUDMILLA, Topo La Maskara, Walshy Fire	Verdinha	WM Brazil	9	150	25	600540	2RMOwSvOGQyy985Vx4VSGQ
154	spotify:track:0CgMeXQiNYJxPVQ2EMJxdL	Mc Livinho, Mc Pedrinho	Se Prepara 2	GR6 Music	34	154	31	598196	0CgMeXQiNYJxPVQ2EMJxdL
155	spotify:track:696DnlkuDOXcMAnKlTgXXK	Arizona Zervas	ROXANNE	Arizona Zervas	80	140	26	597409	696DnlkuDOXcMAnKlTgXXK
156	spotify:track:330oIFOtslgdc4TBVApQuY	MC Du Black, Jully	50 Tons	Universal Music Ltda.	151	151	2	592301	330oIFOtslgdc4TBVApQuY
157	spotify:track:6mnySl4xEnPy0ZBBWSAHc9	Henrique & Juliano	Não Gosto Eu Amo - Ao Vivo	Virgin Music Label And Artist Services (S&D)	66	199	18	592276	6mnySl4xEnPy0ZBBWSAHc9
158	spotify:track:0rUL7vUZmCKxB0gS83W3aM	Marília Mendonça, Leo Santana, Didá Banda Feminina	Apaixonadinha - Ao Vivo	Som Livre	54	130	53	590790	0rUL7vUZmCKxB0gS83W3aM
159	spotify:track:1xyVMQx51Kab6eLVtE6twx	Lauana Prado, Maiara & Maraisa	Cobaia	Universal Music Ltda.	6	145	93	589387	1xyVMQx51Kab6eLVtE6twx
160	spotify:track:6AQHdnPnoNoSpCJIO23KsX	MC JottaPê, DJ RD, MC M10	Sentou e Gostou	KondZilla	3	159	44	585503	6AQHdnPnoNoSpCJIO23KsX
161	spotify:track:0hVXuCcriWRGvwMV1r5Yn9	Ed Sheeran, Justin Bieber	I Don't Care (with Justin Bieber)	Atlantic Records UK	5	143	54	585385	0hVXuCcriWRGvwMV1r5Yn9
162	spotify:track:16wAOAZ2OkqoIDN7TpChjR	Justin Bieber	Yummy	RBMG/Def Jam	16	141	20	579737	16wAOAZ2OkqoIDN7TpChjR
163	spotify:track:1NFRjwcyR91yN0cLRm8263	Wesley Safadão	Vai Lá	Som Livre	163	-1	1	579508	1NFRjwcyR91yN0cLRm8263
164	spotify:track:0pqnGHJpmpxLKifKRmU6WP	Imagine Dragons	Believer	Kid Ina Korner / Interscope	38	149	172	577210	0pqnGHJpmpxLKifKRmU6WP
165	spotify:track:3h3fui1QXImL2zRcs9v2Lc	Casa Worship, Julliany Souza, Léo Brandão	A Casa É Sua	A Casa É Sua	120	152	30	572148	3h3fui1QXImL2zRcs9v2Lc
166	spotify:track:1IGARc5YhGUSomhIk9DRDI	Diego & Arnaldo	Decisão Errada - Ao Vivo	Sony Music Entertainment	144	155	3	571557	1IGARc5YhGUSomhIk9DRDI
167	spotify:track:2PaOWQIEkSFkmONCv1Vgui	Melim	Eu Feat. Você	Universal Music Ltda.	167	-1	1	570600	2PaOWQIEkSFkmONCv1Vgui
168	spotify:track:4rnI4obabjGCPI2CCCs5VR	Felipe Araújo	Hoje Eu Beberei - Ao Vivo	Universal Music Ltda.	78	156	31	566306	4rnI4obabjGCPI2CCCs5VR
169	spotify:track:0DWUfq7vSAArkz82XHnuGm	WC no Beat, LUDMILLA, Vitão	SEM LIMITES	Sony Music Entertainment	169	-1	1	552428	0DWUfq7vSAArkz82XHnuGm
170	spotify:track:2RoWhAVtQrPU53BERYlmYZ	Pineapple StormTv, Cesar Mc, Elana Dara, Kayuá, Froid, Cynthia Luz, MV Bill, Bob do Contra, Hunter, Projota	Poesia Acústica #8: Amor e Samba	Pineapple StormTV	52	174	23	548611	2RoWhAVtQrPU53BERYlmYZ
171	spotify:track:3tu0GkIZwwkmILoD4HemBq	Raí Saia Rodada	Bebe e Vem Me Procurar	Som Livre	41	158	49	548476	3tu0GkIZwwkmILoD4HemBq
172	spotify:track:4xwPOyN9VgaTPehdsLiYul	Melim	Dois Corações	Universal Music Ltda.	101	163	56	547130	4xwPOyN9VgaTPehdsLiYul
173	spotify:track:7HLU2aJTAQfSIgJ2dMASsP	Mc Poze do Rodo, Dj Gabriel do Borel	To Voando Alto	Mc Poze do Rodo	20	165	26	545863	7HLU2aJTAQfSIgJ2dMASsP
174	spotify:track:71FrGl0XcpL3VId65tB5mg	Os Barões Da Pisadinha	Recairei - Ao Vivo	Sony Music Entertainment	174	-1	1	545521	71FrGl0XcpL3VId65tB5mg
175	spotify:track:2tnVG71enUj33Ic2nFN6kZ	Regard	Ride It	Ministry of Sound Recordings	149	160	14	534927	2tnVG71enUj33Ic2nFN6kZ
176	spotify:track:4Y7ay3naWoluoOM3xIj1UZ	LUDMILLA	A boba fui eu - Recorded At Mosh Studios, São Paulo	WM Brazil	77	162	9	533465	4Y7ay3naWoluoOM3xIj1UZ
177	spotify:track:7D5F5BzIon5zhzQrOU2pdN	Marília Mendonça	Ciumeira - Ao Vivo	Som Livre	1	148	91	532908	7D5F5BzIon5zhzQrOU2pdN
178	spotify:track:1srkdshcaDm7HCRkmfeTdH	Henrique & Juliano	Ligação Covarde - Ao Vivo	Virgin Music Label And Artist Services (S&D)	83	-1	6	532497	1srkdshcaDm7HCRkmfeTdH
179	spotify:track:1EQ8sBQ7Abv9DvNBzhXAcv	Nando Reis, Ana Cañas	Pra Você Guardei O Amor	Universal Music Ltda.	121	166	86	530509	1EQ8sBQ7Abv9DvNBzhXAcv
180	spotify:track:2FGhB10Gon36GgFcOTMQEW	Pineapple StormTv, MC Hariel, Negra Li, Ducon, MC Kevin o Chris, Chris MC, Matuê, Dk 47, Vitão, Salve Malak, Hunter	Poesia Acústica #7: Céu Azul	Pineapple StormTV	24	168	46	530183	2FGhB10Gon36GgFcOTMQEW
181	spotify:track:1dKYlw6v9wofuqb7EXSvPn	DENNIS, Cantini	Isso Que é Vida	Sony Music Entertainment	161	178	8	530120	1dKYlw6v9wofuqb7EXSvPn
182	spotify:track:59997R2RsMZBXJmXh9d13n	LUDMILLA	Amor difícil	WM Brazil	101	157	4	525088	59997R2RsMZBXJmXh9d13n
183	spotify:track:6i9ToXS6CAfjpp8veBklg1	Vitão	Café	Universal Music Ltda.	38	171	63	525001	6i9ToXS6CAfjpp8veBklg1
184	spotify:track:1K5KBOgreBi5fkEHvg5ap3	Future, Drake	Life Is Good (feat. Drake)	Epic/Freebandz	131	-1	13	524761	1K5KBOgreBi5fkEHvg5ap3
185	spotify:track:3tA0vALUwrzkTgHcm9j6oJ	Zé Neto & Cristiano	Notificação Preferida - Ao Vivo	Som Livre	2	184	101	523487	3tA0vALUwrzkTgHcm9j6oJ
186	spotify:track:26WpOBpHiIMoBuMEIwtOCH	Pk, PK Delas	Quando a vontade bater (Participação especial de PK Delas)	WM Brazil	8	164	62	523460	26WpOBpHiIMoBuMEIwtOCH
187	spotify:track:2VxeLyX666F8uXCJ0dZF8B	Lady Gaga, Bradley Cooper	Shallow	A Star is Born OST	3	176	85	522360	2VxeLyX666F8uXCJ0dZF8B
188	spotify:track:42ynW96YtyRkp1nx2vE4g9	Henrique & Juliano	Online - Ao Vivo	Virgin Music Label And Artist Services (S&D)	62	-1	6	519666	42ynW96YtyRkp1nx2vE4g9
189	spotify:track:3rDAHk73LZmgJIyGZstWQ0	Pixote	Nem de Graça / Saudade Arregaça - Ao Vivo	GR Shows	56	147	38	518446	3rDAHk73LZmgJIyGZstWQ0
190	spotify:track:4QFzCjkQl2c7wrzVrOu2sz	Orochi, Dallass	Balão	Mainstreet Records	85	190	56	517335	4QFzCjkQl2c7wrzVrOu2sz
191	spotify:track:3zXIfbjxSzPMNP6JDZsQsi	Orochi, Kizzy	Mitsubishi	Mainstreet Records	159	196	13	516789	3zXIfbjxSzPMNP6JDZsQsi
192	spotify:track:7N0Py2msno86enR6JPNlpV	Turma do Pagode	Muito Cedo	Sony Music Entertainment	141	182	14	516630	7N0Py2msno86enR6JPNlpV
193	spotify:track:0AVDN1LiDn0abh39xqDRtQ	Mc Gw, MC Theuzyn, DJ Piu	Rave Jogando o L	GR6 Music	102	-1	13	510103	0AVDN1LiDn0abh39xqDRtQ
194	spotify:track:563yuGweEqRVQtjfsDVRyK	Sidoka, Intactoz Corp.	Não Me Sinto Mal Mais	Infame Company	88	181	26	509119	563yuGweEqRVQtjfsDVRyK
195	spotify:track:6UelLqGlWMcVH1E5c4H7lY	Harry Styles	Watermelon Sugar	Columbia	65	-1	15	509119	6UelLqGlWMcVH1E5c4H7lY
196	spotify:track:0H8CBal2Dcu5Yc001VotZN	IZA	Dona de mim	WM Brazil	26	189	86	502930	0H8CBal2Dcu5Yc001VotZN
197	spotify:track:1DFD5Fotzgn6yYXkYsKiGs	MEDUZA, Goodboys	Piece Of Your Heart	Virgin	61	185	52	501028	1DFD5Fotzgn6yYXkYsKiGs
198	spotify:track:7FikD4RFpmSZIvoP3rRwsS	L7NNON	Perdição	WM Brazil	191	191	3	499732	7FikD4RFpmSZIvoP3rRwsS
199	spotify:track:11VApNQCWLJdzxWrlmwzUa	Doja Cat, Nicki Minaj	Say So (feat. Nicki Minaj)	Kemosabe Records/RCA Records	199	-1	1	499130	11VApNQCWLJdzxWrlmwzUa
200	spotify:track:5gvrBqNFFEWcxYPt3mamvJ	Luan Santana	quando a bad bater - ao vivo	Som Livre	1	177	46	498215	5gvrBqNFFEWcxYPt3mamvJ
