rank	uri	artist_names	track_name	source	peak_rank	previous_rank	weeks_on_chart	streams	ID
140	spotify:track:3fLqmaO4vvZpFZSZy52VMp	Lagum, Ana Gabriela	Deixa (feat. Ana Gabriela)	Sony Music Entertainment	28	130	123	733632	3fLqmaO4vvZpFZSZy52VMp
141	spotify:track:5u1n1kITHCxxp8twBcZxWy	Justin Bieber, Chance the Rapper	Holy (feat. Chance The Rapper)	RBMG/Def Jam	75	129	4	730507	5u1n1kITHCxxp8twBcZxWy
142	spotify:track:50YsV2XFugoMrqJK9Ttdly	MC Teteu	Rave Na Praia	GR6 Music	136	141	9	730146	50YsV2XFugoMrqJK9Ttdly
143	spotify:track:1qCLx3nX25NuhfPjM5E1qV	Melim	Ouvi Dizer	Universal Music Ltda.	13	146	117	725454	1qCLx3nX25NuhfPjM5E1qV
144	spotify:track:3H7ihDc1dqLriiWXwsc2po	Topic, A7S	Breaking Me	Virgin	97	139	17	716508	3H7ihDc1dqLriiWXwsc2po
145	spotify:track:3bUDPTCStUeLcUgXgvepQh	GIULIA BE, Luan Santana	inesquecível	WM Brazil	145	-1	1	703779	3bUDPTCStUeLcUgXgvepQh
146	spotify:track:017PF4Q3l4DBUiWoXk4OWT	Dua Lipa	Break My Heart	Warner Records	15	131	29	700115	017PF4Q3l4DBUiWoXk4OWT
147	spotify:track:1yoMvmasuxZfqHEipJhRbp	Maluma	Hawái	Sony Music Latin	129	149	7	696573	1yoMvmasuxZfqHEipJhRbp
148	spotify:track:63SHcJzckFykS8faA5zojY	MC Ingryd, DJ Henrique da VK	Vem Me Satisfazer	MC Ingryd	5	154	45	691300	63SHcJzckFykS8faA5zojY
149	spotify:track:5MArTXEVyKBwoodjdy04fk	Zé Felipe, Gusttavo Lima	Tiro Certo - Ao Vivo	Som Livre	20	-1	69	689394	5MArTXEVyKBwoodjdy04fk
150	spotify:track:7sYAS4CpbV90oSemgaEQat	Alok, Dynoro	On & On	Columbia/B1 Recordings	62	152	47	687707	7sYAS4CpbV90oSemgaEQat
151	spotify:track:3CgZi8DMUftJHK6WL2gKc1	Hungria Hip Hop	Um Pedido	Hungria Hip Hop	25	150	55	685925	3CgZi8DMUftJHK6WL2gKc1
152	spotify:track:59WWulo1LM0njpIkcduCMn	Atitude 67	Tão Linda	Universal Music Ltda.	39	172	63	684746	59WWulo1LM0njpIkcduCMn
153	spotify:track:0C1cJj3ZNCS75sojrcMhZV	MC Ryan SP, Mc Kevin, Mc IG, MC Rick, Mc Brisola, Mc Davi, Dfideliz, Mc Dricka, Mc Vk, Mc Brinquedo, MC Paulin da Capital	Revoada do Tubarão	GR6 Music	153	178	2	682536	0C1cJj3ZNCS75sojrcMhZV
154	spotify:track:6QwFUcPc5nhsqZuhXUYtV7	Jorge & Mateus	Tijolão - Ao Vivo	Som Livre	1	174	73	682329	6QwFUcPc5nhsqZuhXUYtV7
155	spotify:track:0N2cvvlyEw5NFc00E3FB0D	Dj Guuga, Mc Pierre	Cabaré	GR6 Music	133	165	18	682274	0N2cvvlyEw5NFc00E3FB0D
156	spotify:track:2o8MYdtYZYidgpe9oIGIcy	Jerry Smith, Simone & Simaria	Os Boys Amam O Ex Chora	Universal Music Ltda.	156	161	4	676638	2o8MYdtYZYidgpe9oIGIcy
157	spotify:track:5JsxHA8NttHWThpTCToK1J	Salvador Da Rima, NOG, Mc Kevin, MC Ryan SP, Mc Lele JP	Vergonha pra Midia	RapRJ Music	92	-1	14	674933	5JsxHA8NttHWThpTCToK1J
158	spotify:track:3YqLyRFwjGuPBT7EHoyQH7	Pk, Luísa Sonza	Tudo de bom	WM Brazil	73	162	38	674222	3YqLyRFwjGuPBT7EHoyQH7
159	spotify:track:6iW38RGqdDGOofmz2HeXLW	MEDUZA, Alok, Goodboys	Piece Of Your Heart - Alok Remix	Virgin	95	163	69	671188	6iW38RGqdDGOofmz2HeXLW
160	spotify:track:1EQ8sBQ7Abv9DvNBzhXAcv	Nando Reis, Ana Cañas	Pra Você Guardei O Amor	Universal Music Ltda.	121	168	107	670240	1EQ8sBQ7Abv9DvNBzhXAcv
161	spotify:track:6AGOKlMZWLCaEJGnaROtF9	Ritt Momney	Put Your Records On	Columbia	161	185	3	668557	6AGOKlMZWLCaEJGnaROtF9
162	spotify:track:4xqrdfXkTW4T0RauPLv3WA	Conan Gray	Heather	Republic Records	114	157	9	668527	4xqrdfXkTW4T0RauPLv3WA
163	spotify:track:0abrd2vT2W3JZBDNezUY7r	Thiaguinho	Deixa Tudo Como Tá - Ao Vivo	Som Livre	85	173	38	666611	0abrd2vT2W3JZBDNezUY7r
164	spotify:track:49rtHPYe4eny7j1sbDrm8j	Grupo Menos É Mais	Recaída	Som Livre	164	179	5	666032	49rtHPYe4eny7j1sbDrm8j
165	spotify:track:72xB2J9ZeBl0Rzxq2XmzdY	João Gustavo e Murilo, Analaga	Lençol Dobrado	WM Brazil	2	187	99	665651	72xB2J9ZeBl0Rzxq2XmzdY
166	spotify:track:7N3BrHFlnZbOs8lPGPg1gg	Dj Guuga, MC Luuh	Ta Apaixonado Babaca	Resumo Produtora	166	-1	1	664241	7N3BrHFlnZbOs8lPGPg1gg
167	spotify:track:6zL1L3AQ50x7qeQUbtXMpM	Os Barões Da Pisadinha	Quem me Colocou pra Beber - Ao Vivo	Sony Music Entertainment	167	-1	1	662888	6zL1L3AQ50x7qeQUbtXMpM
168	spotify:track:27ycaQnQAxaPiyeg3nr2aB	Miley Cyrus	Midnight Sky	RCA Records Label	53	155	9	656039	27ycaQnQAxaPiyeg3nr2aB
169	spotify:track:5aayWOEE7u7bxZ3r7dwIrX	IZA	Meu talismã	WM Brazil	94	159	56	654670	5aayWOEE7u7bxZ3r7dwIrX
170	spotify:track:77ZVVjhuCtA1SF8hZYaDAF	Grupo Menos É Mais, Di Propósito, Vou Zuar	Vai Me Dando Corda - Ao Vivo	Som Livre	170	197	2	654212	77ZVVjhuCtA1SF8hZYaDAF
171	spotify:track:5KCbr5ndeby4y4ggthdiAb	Shawn Mendes	Wonder	Shawn Mendes LP4-5 PS/ Island	96	96	2	653866	5KCbr5ndeby4y4ggthdiAb
172	spotify:track:7tswnwncDD0zJ1JpFf13Gl	Ventura	Rave Balança E Bafora	Ventura	141	144	5	652504	7tswnwncDD0zJ1JpFf13Gl
173	spotify:track:2TR917wkDeRvwTE5cSfZFf	Humberto & Ronaldo, Matheus & Kauan	Tchau Brigado - Ao Vivo	Humberto e Ronaldo	53	177	41	650536	2TR917wkDeRvwTE5cSfZFf
174	spotify:track:1X0MaGErD8rcspqQs9s2m0	Zé Felipe	Só Tem Eu	Som Livre	174	-1	1	649376	1X0MaGErD8rcspqQs9s2m0
175	spotify:track:7CHi4DtfK4heMlQaudCuHK	MEDUZA, Becky Hill, Goodboys	Lose Control	Virgin	63	170	44	648647	7CHi4DtfK4heMlQaudCuHK
176	spotify:track:0pqnGHJpmpxLKifKRmU6WP	Imagine Dragons	Believer	Kid Ina Korner / Interscope	38	176	193	646522	0pqnGHJpmpxLKifKRmU6WP
177	spotify:track:541XTa1azDkMp2cFsM1Hcw	Mc Lipi	Vitória Chegou	Love Funk	164	169	8	645277	541XTa1azDkMp2cFsM1Hcw
178	spotify:track:6q4gQcJ1JousmpmUTw0E5f	Guilherme & Benuto	Cheiro de Saudade - Ao Vivo	Sony Music Entertainment	178	-1	1	643014	6q4gQcJ1JousmpmUTw0E5f
179	spotify:track:0ItBgjbN1F82yX73rwTIg0	MC Paulin da Capital, Mc Lipi	Mulher Cativante	Love Funk	158	167	13	642101	0ItBgjbN1F82yX73rwTIg0
180	spotify:track:3ZROq16fQ1o2dWEGkHPHkJ	Yasmin Santos, Wesley Safadão	Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo	Sony Music Entertainment	35	183	57	641784	3ZROq16fQ1o2dWEGkHPHkJ
181	spotify:track:32qETd0e2eKMs2BiMocPc0	Simone & Simaria	Amoreco	UMG Recordings, Inc.	13	188	35	638766	32qETd0e2eKMs2BiMocPc0
182	spotify:track:1XnpzbOGptRwfJhZgLbmSr	BLACKPINK	Pretty Savage	YG Entertainment/Interscope Records	61	61	2	638469	1XnpzbOGptRwfJhZgLbmSr
183	spotify:track:2zv8VuCCLdcSIefH3BOeuu	Os Barões Da Pisadinha	Já Que Me Ensinou a Beber	Sony Music Entertainment	183	-1	2	637184	2zv8VuCCLdcSIefH3BOeuu
184	spotify:track:37hCsK2djczyRGWMjqzbxD	Mc Lele JP, MC Neguinho do Kaxeta	Sou Vitorioso	GR6 Music	95	164	38	637177	37hCsK2djczyRGWMjqzbxD
185	spotify:track:4lsHZ92XCFOQfzJFBTluk8	Vedo	You Got It	New Wav Music Group / Island Prolific / EMPIRE	185	193	2	634666	4lsHZ92XCFOQfzJFBTluk8
186	spotify:track:0BVRi6cizWdDrLRmKI0qsw	Os Barões Da Pisadinha	Chupadinha	Sony Music Entertainment	92	133	22	632943	0BVRi6cizWdDrLRmKI0qsw
187	spotify:track:4aajF8YX6i8guXdLaW82eS	Thiago Brava, Os Barões Da Pisadinha	Já que me ensinou a beber	WM Brazil	122	-1	11	632939	4aajF8YX6i8guXdLaW82eS
188	spotify:track:7MnT7msJZg3XBAS0OTfGrB	Legião Urbana	Tempo Perdido	EMI Brazil	165	-1	23	630671	7MnT7msJZg3XBAS0OTfGrB
189	spotify:track:5jo4ocTfihMYTsq1Z4ze9h	Costa Gold, André Nine	Uau!	Som Livre	158	171	4	626838	5jo4ocTfihMYTsq1Z4ze9h
190	spotify:track:7FikD4RFpmSZIvoP3rRwsS	L7NNON	Perdição	WM Brazil	142	180	24	625862	7FikD4RFpmSZIvoP3rRwsS
191	spotify:track:2SAqBLGA283SUiwJ3xOUVI	Drake, Lil Durk	Laugh Now Cry Later (feat. Lil Durk)	OVO	112	182	9	624545	2SAqBLGA283SUiwJ3xOUVI
192	spotify:track:7qpXCkcr3Zj4LDvdiWryns	Diego & Victor Hugo	Erro Antigo - Ao Vivo	Sony Music Entertainment	57	200	38	624193	7qpXCkcr3Zj4LDvdiWryns
193	spotify:track:0h5iRD8nlDtcn4rwbZzNgg	MC Kevinho	Te gusta	WM Brazil	61	160	19	622203	0h5iRD8nlDtcn4rwbZzNgg
194	spotify:track:4c21Aq5C8YMDBQWt9bjYBF	MC Kevinho, DENNIS	Se Ferrou	WM Brazil	174	-1	2	621375	4c21Aq5C8YMDBQWt9bjYBF
195	spotify:track:1U3tv41tFRgOfbytpuYQrR	Zé Neto & Cristiano	Ferida Curada	Som Livre	6	-1	64	616769	1U3tv41tFRgOfbytpuYQrR
196	spotify:track:3jjujdWJ72nww5eGnfs2E7	Harry Styles	Adore You	Columbia	69	175	45	615918	3jjujdWJ72nww5eGnfs2E7
197	spotify:track:0v8OKUrqZGoEbgEUXScRSQ	Alok, THRDL!FE	Hear Me Tonight	Columbia/B1 Recordings	73	181	24	611958	0v8OKUrqZGoEbgEUXScRSQ
198	spotify:track:3S2iI46NmKyZsoxs2NByIP	Tarcísio do Acordeon, Vitor Fernandes	Nêga	Sua Música	198	-1	1	610194	3S2iI46NmKyZsoxs2NByIP
199	spotify:track:3HCvks6mkO22FzhieKHI30	Mc Lipi	Só Gratidão	GREE CASSUA	199	-1	1	607191	3HCvks6mkO22FzhieKHI30
200	spotify:track:4DfPhCFm0Cx6VXr5Rxkx6D	Felipe Araújo, Ferrugem	Atrasadinha - Live	Universal Music Ltda.	1	-1	81	606478	4DfPhCFm0Cx6VXr5Rxkx6D
