rank	uri	artist_names	track_name	source	peak_rank	previous_rank	weeks_on_chart	streams	ID
142	spotify:track:0PvFJmanyNQMseIFrU708S	Pop Smoke, Lil Baby, DaBaby	For The Night (feat. Lil Baby & DaBaby)	Victor Victor Worldwide	142	171	2	710771	0PvFJmanyNQMseIFrU708S
143	spotify:track:6OsMu5ntYteQzcCrZVWA33	Os Barões Da Pisadinha	Agora Eu Pego Mesmo	Sony Music Entertainment	142	153	7	710080	6OsMu5ntYteQzcCrZVWA33
144	spotify:track:6EDO9iiTtwNv6waLwa1UUq	DJ Khaled, Drake	POPSTAR (feat. Drake)	OVO/We The Best/Epic	128	132	5	708949	6EDO9iiTtwNv6waLwa1UUq
145	spotify:track:09KUam5nfzNEXSSV9zWiT9	Os Barões Da Pisadinha	O Matuto Se Apaixonou	Sony Music Entertainment	132	148	7	708154	09KUam5nfzNEXSSV9zWiT9
146	spotify:track:0N2cvvlyEw5NFc00E3FB0D	Dj Guuga, Mc Pierre	Cabaré	GR6 Music	133	145	16	701667	0N2cvvlyEw5NFc00E3FB0D
147	spotify:track:0h5iRD8nlDtcn4rwbZzNgg	MC Kevinho	Te gusta	WM Brazil	61	139	17	701460	0h5iRD8nlDtcn4rwbZzNgg
148	spotify:track:2SAqBLGA283SUiwJ3xOUVI	Drake, Lil Durk	Laugh Now Cry Later (feat. Lil Durk)	OVO	112	142	7	699029	2SAqBLGA283SUiwJ3xOUVI
149	spotify:track:0mpqoslgBvHcnbNZhK8wBO	Grupo Menos É Mais	Fatalmente / Separação / Temporal - Ao Vivo	Som Livre	139	183	13	696234	0mpqoslgBvHcnbNZhK8wBO
150	spotify:track:7sYAS4CpbV90oSemgaEQat	Alok, Dynoro	On & On	Columbia/B1 Recordings	62	149	45	696231	7sYAS4CpbV90oSemgaEQat
151	spotify:track:5eT9vs7mv4Y4HrBWcP6abV	Papatinho, Anitta, Dfideliz, BIN	Tá com o Papato (feat. BIN)	WM Brazil	64	119	5	695772	5eT9vs7mv4Y4HrBWcP6abV
152	spotify:track:3CgZi8DMUftJHK6WL2gKc1	Hungria Hip Hop	Um Pedido	Hungria Hip Hop	25	175	53	693421	3CgZi8DMUftJHK6WL2gKc1
153	spotify:track:5aayWOEE7u7bxZ3r7dwIrX	IZA	Meu talismã	WM Brazil	94	152	54	685112	5aayWOEE7u7bxZ3r7dwIrX
154	spotify:track:36P6ptTyxOggYgR2aoZiAl	Diego & Victor Hugo, Raí Saia Rodada	Pisadinha - Ao Vivo	Sony Music Entertainment	147	157	12	680168	36P6ptTyxOggYgR2aoZiAl
155	spotify:track:3COVZV6VRP4sdXiWTB1XTM	Grupo Menos É Mais, Di Propósito, Vou Zuar	Pot-Pourri: Tempo de Aprender / Energia Surreal / Não Pedi Pra Me Apaixonar / Deixa Acontecer - Ao Vivo	Som Livre	155	195	8	678491	3COVZV6VRP4sdXiWTB1XTM
156	spotify:track:6iW38RGqdDGOofmz2HeXLW	MEDUZA, Alok, Goodboys	Piece Of Your Heart - Alok Remix	Virgin	95	164	67	673638	6iW38RGqdDGOofmz2HeXLW
157	spotify:track:59WWulo1LM0njpIkcduCMn	Atitude 67	Tão Linda	Universal Music Ltda.	39	176	61	673162	59WWulo1LM0njpIkcduCMn
158	spotify:track:5jo4ocTfihMYTsq1Z4ze9h	Costa Gold, André Nine	Uau!	Som Livre	158	177	2	670884	5jo4ocTfihMYTsq1Z4ze9h
159	spotify:track:2TR917wkDeRvwTE5cSfZFf	Humberto & Ronaldo, Matheus & Kauan	Tchau Brigado - Ao Vivo	Humberto e Ronaldo	53	137	39	670377	2TR917wkDeRvwTE5cSfZFf
160	spotify:track:7CHi4DtfK4heMlQaudCuHK	MEDUZA, Becky Hill, Goodboys	Lose Control	Virgin	63	169	42	670014	7CHi4DtfK4heMlQaudCuHK
161	spotify:track:3YqLyRFwjGuPBT7EHoyQH7	Pk, Luísa Sonza	Tudo de bom	WM Brazil	73	172	36	668837	3YqLyRFwjGuPBT7EHoyQH7
162	spotify:track:6QwFUcPc5nhsqZuhXUYtV7	Jorge & Mateus	Tijolão - Ao Vivo	Som Livre	1	154	71	665529	6QwFUcPc5nhsqZuhXUYtV7
163	spotify:track:0abrd2vT2W3JZBDNezUY7r	Thiaguinho	Deixa Tudo Como Tá - Ao Vivo	Som Livre	85	186	36	658488	0abrd2vT2W3JZBDNezUY7r
164	spotify:track:1dLXLETYiZohIZWnse4ypG	ZAYN	Better	RCA Records Label	164	-1	1	657982	1dLXLETYiZohIZWnse4ypG
165	spotify:track:2o8MYdtYZYidgpe9oIGIcy	Jerry Smith, Simone & Simaria	Os Boys Amam O Ex Chora	Universal Music Ltda.	165	193	2	656794	2o8MYdtYZYidgpe9oIGIcy
166	spotify:track:3JZwQT1rIxU3wdtF7eneee	WC no Beat, LUDMILLA, Vitão	SEM LIMITES	Sony Music Entertainment	52	144	17	656311	3JZwQT1rIxU3wdtF7eneee
167	spotify:track:37hCsK2djczyRGWMjqzbxD	Mc Lele JP, MC Neguinho do Kaxeta	Sou Vitorioso	GR6 Music	95	158	36	654869	37hCsK2djczyRGWMjqzbxD
168	spotify:track:0AVDN1LiDn0abh39xqDRtQ	Mc Gw, MC Theuzyn, DJ Piu	Rave Jogando o L	GR6 Music	102	-1	17	653166	0AVDN1LiDn0abh39xqDRtQ
169	spotify:track:4nyQshn0cfaRvvnu02Wcqn	Os Barões Da Pisadinha	Bebê Vem Me Procurar	Sony Music Entertainment	155	178	5	652170	4nyQshn0cfaRvvnu02Wcqn
170	spotify:track:3jjujdWJ72nww5eGnfs2E7	Harry Styles	Adore You	Columbia	69	162	43	652023	3jjujdWJ72nww5eGnfs2E7
171	spotify:track:0pqnGHJpmpxLKifKRmU6WP	Imagine Dragons	Believer	Kid Ina Korner / Interscope	38	160	191	651394	0pqnGHJpmpxLKifKRmU6WP
172	spotify:track:541XTa1azDkMp2cFsM1Hcw	Mc Lipi	Vitória Chegou	Love Funk	164	191	6	648993	541XTa1azDkMp2cFsM1Hcw
173	spotify:track:3Uq45ipGutypFPmETfaoaH	MC Du Black, DJ 2F	Gaiola É o Troco	EP MIX Editora	1	166	62	648506	3Uq45ipGutypFPmETfaoaH
174	spotify:track:4c21Aq5C8YMDBQWt9bjYBF	MC Kevinho, DENNIS	Se Ferrou	WM Brazil	174	-1	1	648237	4c21Aq5C8YMDBQWt9bjYBF
175	spotify:track:0GTPmh5G40joBg93vcSQNq	Alok, Ilkay Sencan, Tove Lo	Don't Say Goodbye (feat. Tove Lo)	Columbia/B1 Recordings	175	-1	1	647623	0GTPmh5G40joBg93vcSQNq
176	spotify:track:1U3tv41tFRgOfbytpuYQrR	Zé Neto & Cristiano	Ferida Curada	Som Livre	6	156	63	646808	1U3tv41tFRgOfbytpuYQrR
177	spotify:track:32qETd0e2eKMs2BiMocPc0	Simone & Simaria	Amoreco	UMG Recordings, Inc.	13	168	33	643122	32qETd0e2eKMs2BiMocPc0
178	spotify:track:4cjowWOdLUKomiRwhWpRXJ	Tierry	Hb20	Tierry	93	199	3	641766	4cjowWOdLUKomiRwhWpRXJ
179	spotify:track:0ItBgjbN1F82yX73rwTIg0	MC Paulin da Capital, Mc Lipi	Mulher Cativante	Love Funk	158	190	11	641355	0ItBgjbN1F82yX73rwTIg0
180	spotify:track:49rtHPYe4eny7j1sbDrm8j	Grupo Menos É Mais	Recaída	Som Livre	180	-1	3	637354	49rtHPYe4eny7j1sbDrm8j
181	spotify:track:72xB2J9ZeBl0Rzxq2XmzdY	João Gustavo e Murilo, Analaga	Lençol Dobrado	WM Brazil	2	-1	97	636937	72xB2J9ZeBl0Rzxq2XmzdY
182	spotify:track:3ZROq16fQ1o2dWEGkHPHkJ	Yasmin Santos, Wesley Safadão	Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo	Sony Music Entertainment	35	188	55	634138	3ZROq16fQ1o2dWEGkHPHkJ
183	spotify:track:7FikD4RFpmSZIvoP3rRwsS	L7NNON	Perdição	WM Brazil	142	161	22	633400	7FikD4RFpmSZIvoP3rRwsS
184	spotify:track:5JKaHAt4atuNoLqpyDgbyK	Pineapple StormTv, Froid, Xamã, Dk 47, Chris MC, Cynthia Luz, Luccas Carlos, Hunter	Poesia Acústica - Paris	Pineapple StormTV	76	155	28	632361	5JKaHAt4atuNoLqpyDgbyK
185	spotify:track:0eLCuW89pb6I3BC0NMGHFW	Mc Lipi, Mc Dricka	Como Se Tá Maravilhosa	Gree Cassua Produtora e Editora	185	-1	1	629834	0eLCuW89pb6I3BC0NMGHFW
186	spotify:track:1EQ8sBQ7Abv9DvNBzhXAcv	Nando Reis, Ana Cañas	Pra Você Guardei O Amor	Universal Music Ltda.	121	180	105	629418	1EQ8sBQ7Abv9DvNBzhXAcv
187	spotify:track:5MArTXEVyKBwoodjdy04fk	Zé Felipe, Gusttavo Lima	Tiro Certo - Ao Vivo	Som Livre	20	163	68	629408	5MArTXEVyKBwoodjdy04fk
188	spotify:track:3h3fui1QXImL2zRcs9v2Lc	Casa Worship, Julliany Souza, Léo Brandão	A Casa É Sua	A Casa É Sua	120	174	48	628568	3h3fui1QXImL2zRcs9v2Lc
189	spotify:track:0v8OKUrqZGoEbgEUXScRSQ	Alok, THRDL!FE	Hear Me Tonight	Columbia/B1 Recordings	73	182	22	627744	0v8OKUrqZGoEbgEUXScRSQ
190	spotify:track:2DsZ6pXK1AG6emFugTeYW3	Melim	Gelo	UMG Recordings, Inc.	38	181	58	625926	2DsZ6pXK1AG6emFugTeYW3
191	spotify:track:2bPtwnrpFNEe8N7Q85kLHw	Anitta, Lexa, Luísa Sonza, Rebecca	Combatchy (feat. MC Rebecca)	WM Brazil	1	170	46	623001	2bPtwnrpFNEe8N7Q85kLHw
192	spotify:track:466cKvZn1j45IpxDdYZqdA	Drake	Toosie Slide	OVO	31	173	26	622509	466cKvZn1j45IpxDdYZqdA
193	spotify:track:6qI0MU175Dk2DeoUjlrOpy	Lady Gaga	911	Interscope	24	127	4	620516	6qI0MU175Dk2DeoUjlrOpy
194	spotify:track:4jVBIpuOiMj1crqd8LoCrJ	Travis Scott, Young Thug, M.I.A.	FRANCHISE (feat. Young Thug & M.I.A.)	Cactus Jack / Epic	194	-1	1	620306	4jVBIpuOiMj1crqd8LoCrJ
195	spotify:track:6cx06DFPPHchuUAcTxznu9	Joel Corry, MNEK	Head & Heart (feat. MNEK)	Atlantic Records UK	185	185	3	617927	6cx06DFPPHchuUAcTxznu9
196	spotify:track:7qpXCkcr3Zj4LDvdiWryns	Diego & Victor Hugo	Erro Antigo - Ao Vivo	Sony Music Entertainment	57	167	36	611523	7qpXCkcr3Zj4LDvdiWryns
197	spotify:track:6gBFPUFcJLzWGx4lenP6h2	Travis Scott	goosebumps	Epic/Grand Hustle	42	179	32	608600	6gBFPUFcJLzWGx4lenP6h2
198	spotify:track:0H8CBal2Dcu5Yc001VotZN	IZA	Dona de mim	WM Brazil	26	-1	98	607068	0H8CBal2Dcu5Yc001VotZN
199	spotify:track:2b8fOow8UzyDFAE27YhOZM	Maroon 5	Memories	Interscope Records*	106	197	50	605137	2b8fOow8UzyDFAE27YhOZM
200	spotify:track:6AGOKlMZWLCaEJGnaROtF9	Ritt Momney	Put Your Records On	Columbia	200	-1	1	604896	6AGOKlMZWLCaEJGnaROtF9
