rank	uri	artist_names	track_name	source	peak_rank	previous_rank	weeks_on_chart	streams	ID
143	spotify:track:0pqnGHJpmpxLKifKRmU6WP	Imagine Dragons	Believer	Kid Ina Korner / Interscope	38	124	118	599069	0pqnGHJpmpxLKifKRmU6WP
144	spotify:track:6MWtB6iiXyIwun0YzU6DFP	Post Malone	Wow.	Republic Records	76	123	19	595033	6MWtB6iiXyIwun0YzU6DFP
145	spotify:track:7fa9MBXhVfQ8P8Df9OEbD8	Maroon 5, Cardi B	Girls Like You (feat. Cardi B) - Cardi B Version	Interscope Records*	36	132	49	592745	7fa9MBXhVfQ8P8Df9OEbD8
146	spotify:track:2srL4DYBekshpbprS6H0mO	1Kilo, Knust, Baviera	Deixe Me Ir - Acústico	1Kilo Rec	1	128	103	592127	2srL4DYBekshpbprS6H0mO
147	spotify:track:1qDZnViQgUItsMpWLVwfGb	ANAVITÓRIA, Matheus & Kauan	Fica	Universal Music Ltda.	20	136	107	582778	1qDZnViQgUItsMpWLVwfGb
148	spotify:track:0e7ipj03S05BNilyu5bRzt	Post Malone, 21 Savage	rockstar (feat. 21 Savage)	Republic Records	14	125	86	582729	0e7ipj03S05BNilyu5bRzt
149	spotify:track:6l1PdE7lQbodewVQh16GCM	Projota, Vitão	Sei Lá	Universal Music Ltda.	114	114	2	580894	6l1PdE7lQbodewVQh16GCM
150	spotify:track:4iANxSIDT3kGekiquMSAgT	Vitão, Luccas Carlos	Embrasa	Universal Music Ltda.	140	146	9	576039	4iANxSIDT3kGekiquMSAgT
151	spotify:track:4xc6RrWzEOdprPqYn9Cyen	DENNIS, MC G15	Só Você	Sony Music Entertainment	2	120	41	575471	4xc6RrWzEOdprPqYn9Cyen
152	spotify:track:4uD7ypL7pDmOiMiVX6TCCa	Mc IG	3 Dias Virado	GR6 Music	35	133	64	572947	4uD7ypL7pDmOiMiVX6TCCa
153	spotify:track:4u7EnebtmKWzUH433cf5Qv	Queen	Bohemian Rhapsody - Remastered 2011	EMI	48	130	27	571367	4u7EnebtmKWzUH433cf5Qv
154	spotify:track:1F46LaY3gYpvL2r534FeWs	Gusttavo Lima	Respeita o Nosso Fim - Ao Vivo	Som Livre	112	122	28	567590	1F46LaY3gYpvL2r534FeWs
155	spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki	Sam Smith, Normani	Dancing With A Stranger (with Normani)	Capitol	60	143	17	562850	6Qs4SXO9dwPj5GKvVOv8Ki
156	spotify:track:7wMAgaPiKzTNxpDWu2BPfk	Gabriel Diniz	Jenifer	Universal Music Ltda.	1	117	27	548643	7wMAgaPiKzTNxpDWu2BPfk
157	spotify:track:69KvEkL28yjwoOtApmB6CL	MC Hollywood, MC Kevinho	É rave que fala né	WM Brazil	119	137	8	547282	69KvEkL28yjwoOtApmB6CL
158	spotify:track:0PaAB17axL9hn88mHiw8g0	Humberto & Ronaldo, Jerry Smith	Não Fala Não pra Mim	Humberto e Ronaldo	5	129	44	545066	0PaAB17axL9hn88mHiw8g0
159	spotify:track:2PMLdLt5QeOuOgxfAvx1in	Luan Santana, Jorge & Mateus	Sofazinho - Ao Vivo	Som Livre	6	131	34	544880	2PMLdLt5QeOuOgxfAvx1in
160	spotify:track:7dt6x5M1jzdTEt8oCbisTK	Post Malone	Better Now	Republic Records	45	138	27	543068	7dt6x5M1jzdTEt8oCbisTK
161	spotify:track:4aC48Yffpsw01b7sBJxase	Mc Th, MC Menininho, DJ Victor Falcão	Rabetão no Chão	MC TH OFICIAL	125	-1	17	541972	4aC48Yffpsw01b7sBJxase
162	spotify:track:37erXXnh4mlWE7mdO6EYOp	Marília Mendonça	Ausência - Ao Vivo | Acústico	Som Livre	38	127	60	540725	37erXXnh4mlWE7mdO6EYOp
163	spotify:track:1EQ8sBQ7Abv9DvNBzhXAcv	Nando Reis, Ana Cañas	Pra Você Guardei O Amor	Universal Music Ltda.	121	159	37	540074	1EQ8sBQ7Abv9DvNBzhXAcv
164	spotify:track:2Ab1wPTEqulaCGoBak1gUo	Matheus & Kauan, Anitta	Ao Vivo E A Cores	Universal Music Ltda.	1	139	52	537075	2Ab1wPTEqulaCGoBak1gUo
165	spotify:track:5zweis4XXFug8uxTRnqH1W	Marília Mendonça, Henrique & Juliano	Casa da Mãe Joana - Ao Vivo	Som Livre	42	134	34	536411	5zweis4XXFug8uxTRnqH1W
166	spotify:track:1YUWhlQjFv7MQpcbb77zTL	Pineapple StormTv, Sant, Tiago Mac, Lord ADL, Maria, Choice, Salve Malak	Poesia Acústica #3: Capricorniana	Pineapple StormTV	77	154	77	530514	1YUWhlQjFv7MQpcbb77zTL
167	spotify:track:3bR8wBqLky6b61ROJlaBEF	ANAVITÓRIA	Ai, Amor	Universal Music Ltda.	32	164	40	528440	3bR8wBqLky6b61ROJlaBEF
168	spotify:track:2vRBYKWOyHtFMtiK60qRz7	ANAVITÓRIA, TIAGO IORC	Trevo (Tu)	Universal Music Ltda.	25	173	119	519169	2vRBYKWOyHtFMtiK60qRz7
169	spotify:track:2BF6mQdYAkLmeRQmX7YyPy	Baco Exu do Blues, 1LUM3	Me Desculpa Jay Z	999	27	157	24	516951	2BF6mQdYAkLmeRQmX7YyPy
170	spotify:track:2aRdz1goHRuJ2FkDw3vpVX	Matuê	Anos Luz	Matuê	67	156	43	516753	2aRdz1goHRuJ2FkDw3vpVX
171	spotify:track:09Q3su74ehVmR87tA3msB9	Gusttavo Lima	Eu Não Iria - Ao Vivo	Som Livre	141	144	14	516348	09Q3su74ehVmR87tA3msB9
172	spotify:track:2mo6GXEG5IwAA8CfBViGAf	Paula Mattos, Lucas Lucco	500 metros (Participação especial de Lucas Lucco)	WM Brazil	172	-1	1	515790	2mo6GXEG5IwAA8CfBViGAf
173	spotify:track:4ZLzoOkj0MPWrTLvooIuaa	Kina, Snøw	Get You The Moon (feat. Snøw)	Columbia	173	-1	1	511978	4ZLzoOkj0MPWrTLvooIuaa
174	spotify:track:6HaTYIUKd8SzdvGOfutBRD	Delacruz, Maria, Ducon, Luiz Lins, Diomedes Chinaski, BK, Kayuá, Pineapple StormTv, Salve Malak	Poesia Acústica #2: Sobre Nós	PineappleStorm	91	160	68	509048	6HaTYIUKd8SzdvGOfutBRD
175	spotify:track:5KNi9XFap48ry4puG7rvqv	Ferrugem	Pra você acreditar - Ao vivo	WM Brazil	56	148	57	508634	5KNi9XFap48ry4puG7rvqv
176	spotify:track:6nn9utEXmkfR5iBxerXtB5	Marília Mendonça	Amigo Emprestado - Ao Vivo	Som Livre	109	145	11	507286	6nn9utEXmkfR5iBxerXtB5
177	spotify:track:0EyxB6uQOUC4ex2tbJuu6m	Breno & Caio Cesar	Deixa Eu Te Chamar de Meu Amor	Som Livre	95	161	14	502228	0EyxB6uQOUC4ex2tbJuu6m
178	spotify:track:2cbMXc0P5s271VwZOUk1Gb	Zé Neto & Cristiano	Mulher Maravilha - Ao Vivo	Som Livre	31	152	43	501386	2cbMXc0P5s271VwZOUk1Gb
179	spotify:track:4nraNqonMyfc0U3o8VeXVu	Alok, Zeeba, iRO	Ocean	Spinnin' Records	7	158	54	498866	4nraNqonMyfc0U3o8VeXVu
180	spotify:track:5t0VcwyjDPOWIdylULdfxk	Iggy Azalea	Started	Bad Dreams Records / EMPIRE	180	-1	1	494712	5t0VcwyjDPOWIdylULdfxk
181	spotify:track:6nc3d5wRTTzkZo29kZRr5r	Orochi, Dallass	Balão	Mainstreet Records	164	-1	4	492753	6nc3d5wRTTzkZo29kZRr5r
182	spotify:track:6YNCE5qtrTa7YcnAOAEsDQ	Lulu Santos	Apenas Mais uma de Amor	Ariola	111	176	56	491341	6YNCE5qtrTa7YcnAOAEsDQ
183	spotify:track:2AuQcbltEHog9kOv9Ms3W3	Gusttavo Lima	Sujeito - Ao Vivo	Som Livre	133	155	27	489067	2AuQcbltEHog9kOv9Ms3W3
184	spotify:track:6o0rGxp5tdtX8cmqXwVIwE	TIAGO IORC	Coisa Linda	Slap	184	-1	3	485888	6o0rGxp5tdtX8cmqXwVIwE
185	spotify:track:4oH03lpFiysmcWex1AyddD	Cynthia Luz, Mc Davi, Gaab, Pedro Lotto, Paiva Prod	Me Negaram Amor	YALLA	83	172	37	483189	4oH03lpFiysmcWex1AyddD
186	spotify:track:4xwPOyN9VgaTPehdsLiYul	Melim	Dois Corações	Universal Music Ltda.	170	170	4	482391	4xwPOyN9VgaTPehdsLiYul
187	spotify:track:704li4NOyKCQY6qNdoEW5n	Lauana Prado	Melhor Saída - Ao Vivo	Universal Music Ltda.	187	-1	1	482033	704li4NOyKCQY6qNdoEW5n
188	spotify:track:4fMjqKYYsvtT6Fvca8lGFl	Turma do Pagode	Sua Mãe Vai Me Amar	Turma do Pagode Produções Artísticas ltda.	42	153	43	481154	4fMjqKYYsvtT6Fvca8lGFl
189	spotify:track:0uwACgfVjhpqvVFcmZFV6p	MC Kevin o Chris	Sobe Balão Desce Princesa	ADpar	168	174	8	480376	0uwACgfVjhpqvVFcmZFV6p
190	spotify:track:6fxVffaTuwjgEk5h9QyRjy	Ed Sheeran	Photograph	Atlantic Records UK	65	171	94	479439	6fxVffaTuwjgEk5h9QyRjy
191	spotify:track:39cmB3ZoTOLwOTq7tMNqKa	Alok, Zeeba, Bruno Martini, Marcos Zeeba	Hear Me Now (feat. Marcos Zeeba)	Spinnin' Records	1	175	120	479297	39cmB3ZoTOLwOTq7tMNqKa
192	spotify:track:6WkJ2OK163XXS2oARUC9JM	Aaron Smith, Krono, Luvli	Dancin (feat. Luvli) - Krono Remix	Sony Music Entertainment	56	178	38	478319	6WkJ2OK163XXS2oARUC9JM
193	spotify:track:5kuUOpHZlZjL8b7HXkxRsm	Xamã, Neo Beats, Matuê	Luxúria	Baguá Records	169	179	21	476189	5kuUOpHZlZjL8b7HXkxRsm
194	spotify:track:3MJHSt27qd1umxmtt4IVmu	UM44K	Nossa música	WM Brazil	82	185	49	475754	3MJHSt27qd1umxmtt4IVmu
195	spotify:track:5e0CF6LhfPARWyiu4eFohr	Pineapple StormTv, Knust, Cesar Mc, Chris MC, Xamã, Salve Malak, Hunter	Você Não Ama Ninguém	Pineapple StormTV	167	167	2	470964	5e0CF6LhfPARWyiu4eFohr
196	spotify:track:126x7SdXVva2Dqh2is2CEe	Gusttavo Lima	Carrinho Na Areia - Ao Vivo	Som Livre	63	142	28	467551	126x7SdXVva2Dqh2is2CEe
197	spotify:track:2lm3Ric7MeBk8hLfsiVokr	Dilsinho, Sorriso Maroto	Pouco a Pouco (Ao Vivo) (feat. Sorriso Maroto)	Sony Music Entertainment	140	189	14	465948	2lm3Ric7MeBk8hLfsiVokr
198	spotify:track:0aUGXSCmdJz9I9kdY9e9kk	Marília Mendonça	Love À Queima Roupa - Ao Vivo	Som Livre	127	166	8	462605	0aUGXSCmdJz9I9kdY9e9kk
199	spotify:track:5rRi4RW8F99U24EAS2Cdte	LUDMILLA	Vem amor	WM Brazil	36	182	11	461967	5rRi4RW8F99U24EAS2Cdte
200	spotify:track:1zB4vmk8tFRmM9UULNzbLB	Imagine Dragons	Thunder	Kid Ina Korner / Interscope	29	181	106	458625	1zB4vmk8tFRmM9UULNzbLB
