rank	uri	artist_names	track_name	source	peak_rank	previous_rank	weeks_on_chart	streams	ID
142	spotify:track:0abrd2vT2W3JZBDNezUY7r	Thiaguinho	Deixa Tudo Como Tá - Ao Vivo	Som Livre	85	141	11	839080	0abrd2vT2W3JZBDNezUY7r
143	spotify:track:4UANYptjv2kpV6IY7IjXoJ	Marília Mendonça	Bem Pior Que Eu - Ao Vivo	Som Livre	27	137	69	838972	4UANYptjv2kpV6IY7IjXoJ
144	spotify:track:4BkjISAYyQ6OMnEpzpQxgA	Gloria Groove	MIL GRAU	SB MUSIC	92	140	7	838345	4BkjISAYyQ6OMnEpzpQxgA
145	spotify:track:0XEJ7eph2IWFYZc73Jm3n2	Diego & Victor Hugo	Infarto	Sony Music Entertainment	9	144	60	837579	0XEJ7eph2IWFYZc73Jm3n2
146	spotify:track:2b8fOow8UzyDFAE27YhOZM	Maroon 5	Memories	Interscope Records*	122	155	12	833020	2b8fOow8UzyDFAE27YhOZM
147	spotify:track:5aayWOEE7u7bxZ3r7dwIrX	IZA	Meu talismã	WM Brazil	94	147	15	825203	5aayWOEE7u7bxZ3r7dwIrX
148	spotify:track:371Up3WP7OqJNFPf0BiyUe	Zé Neto & Cristiano	Largado Às Traças - Ao Vivo	Som Livre	1	160	84	823924	371Up3WP7OqJNFPf0BiyUe
149	spotify:track:0H8CBal2Dcu5Yc001VotZN	IZA	Dona de mim	WM Brazil	26	148	66	817268	0H8CBal2Dcu5Yc001VotZN
150	spotify:track:6pgoGpBkKUvXrrU95j0khl	Henrique & Juliano	Cidade Vizinha - Ao Vivo	Virgin Music Label And Artist Services (S&D)	6	143	67	815002	6pgoGpBkKUvXrrU95j0khl
151	spotify:track:65i9Mc7h1CG7ssI1OhMPcT	Dilsinho	Onze e Pouquinho	Sony Music Entertainment	122	146	11	812871	65i9Mc7h1CG7ssI1OhMPcT
152	spotify:track:2x8TNY9KwNvD19gVGs4WOP	MC Kevin o Chris	Ela É do Tipo	ADpar	1	162	42	810887	2x8TNY9KwNvD19gVGs4WOP
153	spotify:track:2FGhB10Gon36GgFcOTMQEW	Pineapple StormTv, MC Hariel, Negra Li, Ducon, MC Kevin o Chris, Chris MC, Matuê, Dk 47, Vitão, Salve Malak, Hunter	Poesia Acústica #7: Céu Azul	Pineapple StormTV	24	135	26	810111	2FGhB10Gon36GgFcOTMQEW
154	spotify:track:7qEHsqek33rTcFNT9PFqLf	Lewis Capaldi	Someone You Loved	Vertigo Berlin	95	149	17	807049	7qEHsqek33rTcFNT9PFqLf
155	spotify:track:2lm3Ric7MeBk8hLfsiVokr	Dilsinho, Sorriso Maroto	Pouco a Pouco (Ao Vivo) (feat. Sorriso Maroto)	Sony Music Entertainment	66	151	48	806331	2lm3Ric7MeBk8hLfsiVokr
156	spotify:track:146Vb458Y5RbqEa0fYFPzm	Felipe Araújo	Mentira - Ao Vivo	Universal Music Ltda.	153	168	5	805361	146Vb458Y5RbqEa0fYFPzm
157	spotify:track:2lAyctg5FocS67eksHoyIg	Márcia Fellipe, Jerry Smith	Quem Me Dera	Universal Music Ltda.	4	164	54	804956	2lAyctg5FocS67eksHoyIg
158	spotify:track:3N6isgIE6SAFbRfRIbQ3sd	MC Kevin o Chris, Dj Juninho 22	Morena Cor do Pecado	ADpar	89	166	13	803305	3N6isgIE6SAFbRfRIbQ3sd
159	spotify:track:34D0w6kVzuQ35vyHIFrWTC	Pk, LUDMILLA	Do jeito que tu gosta	WM Brazil	48	158	20	791224	34D0w6kVzuQ35vyHIFrWTC
160	spotify:track:6iW38RGqdDGOofmz2HeXLW	MEDUZA, Alok, Goodboys	Piece Of Your Heart - Alok Remix	Virgin	108	180	28	786942	6iW38RGqdDGOofmz2HeXLW
161	spotify:track:6UelLqGlWMcVH1E5c4H7lY	Harry Styles	Watermelon Sugar	Columbia	65	132	7	784055	6UelLqGlWMcVH1E5c4H7lY
162	spotify:track:2jxfsaODfcVQhKMZPuYK2j	Henrique & Juliano	Quem Pegou, Pegou - Ao Vivo	Virgin Music Label And Artist Services (S&D)	7	154	56	780217	2jxfsaODfcVQhKMZPuYK2j
163	spotify:track:4fMjqKYYsvtT6Fvca8lGFl	Turma do Pagode	Sua Mãe Vai Me Amar	Turma do Pagode Produções Artísticas ltda.	42	169	68	778872	4fMjqKYYsvtT6Fvca8lGFl
164	spotify:track:1YAtg8jo5fR3Q01eO2jPTl	Mc Bola, Mc Magal	Positividade	GR6 Music	132	170	12	773412	1YAtg8jo5fR3Q01eO2jPTl
165	spotify:track:23GNCotvXa7WPvgYuruJjE	MC WM, POCAH, Jerry Smith	Para não	WM Brazil	57	171	20	766424	23GNCotvXa7WPvgYuruJjE
166	spotify:track:75G8U8YHMcHirBsO0we3zR	Dj Guuga, MC WM	7 Dias 7 Corpos	GR6 Music	166	178	9	765234	75G8U8YHMcHirBsO0we3zR
167	spotify:track:1xg3EbmhAr1cfNOA55pvKH	Turma do Pagode, Henrique & Diego	Pesquisa no Google (feat. Henrique & Diego) - Ao Vivo	Sony Music Entertainment	66	174	51	765094	1xg3EbmhAr1cfNOA55pvKH
168	spotify:track:3YqLyRFwjGuPBT7EHoyQH7	Pk, Luísa Sonza	Tudo de bom	WM Brazil	73	108	3	764823	3YqLyRFwjGuPBT7EHoyQH7
169	spotify:track:74n5d5M21JnC4WJ6gdkggK	Jorge & Mateus	Propaganda - Ao Vivo	Som Livre	2	165	84	762848	74n5d5M21JnC4WJ6gdkggK
170	spotify:track:0pqnGHJpmpxLKifKRmU6WP	Imagine Dragons	Believer	Kid Ina Korner / Interscope	38	150	152	760519	0pqnGHJpmpxLKifKRmU6WP
171	spotify:track:49N07rRWNp03L2HPCogaF0	DJ Felipe Único, Mc Dricka, Mc Topre	Mochila nas Costas / Empurra Empurra	djfelipeunico	171	182	5	755857	49N07rRWNp03L2HPCogaF0
172	spotify:track:2dpaYNEQHiRxtZbfNsse99	Marshmello, Bastille	Happier	Astralwerks	43	167	72	745243	2dpaYNEQHiRxtZbfNsse99
173	spotify:track:3ZCTVFBt2Brf31RLEnCkWJ	Billie Eilish	everything i wanted	Darkroom/Interscope Records	64	172	7	742073	3ZCTVFBt2Brf31RLEnCkWJ
174	spotify:track:7wAQTVTggrFQ4bceY6e3GE	PEDRO SAMPAIO, Mc Jefinho	AQUECIMENTO DO PEDRO SAMPAIO	WM Brazil	174	184	3	740953	7wAQTVTggrFQ4bceY6e3GE
175	spotify:track:2VxeLyX666F8uXCJ0dZF8B	Lady Gaga, Bradley Cooper	Shallow	A Star is Born OST	3	163	66	737952	2VxeLyX666F8uXCJ0dZF8B
176	spotify:track:36P6ptTyxOggYgR2aoZiAl	Diego & Victor Hugo, Raí Saia Rodada	Pisadinha - Ao Vivo	Sony Music Entertainment	176	179	2	735575	36P6ptTyxOggYgR2aoZiAl
177	spotify:track:2X8sssaxS5GReg6945B6RW	Wesley Safadão	Só Pra Castigar	Som Livre	4	188	53	733241	2X8sssaxS5GReg6945B6RW
178	spotify:track:3jjujdWJ72nww5eGnfs2E7	Harry Styles	Adore You	Columbia	69	142	4	726418	3jjujdWJ72nww5eGnfs2E7
179	spotify:track:3CgZi8DMUftJHK6WL2gKc1	Hungria Hip Hop	Um Pedido	Hungria Hip Hop	25	161	30	721298	3CgZi8DMUftJHK6WL2gKc1
180	spotify:track:450ngaSmjQMdJFVzCADNQB	DJ Dollynho Da Lapa, OIK	Surtada - Versão Funk	Medellin Records	103	186	11	714776	450ngaSmjQMdJFVzCADNQB
181	spotify:track:4HUZBG98TYbxSR9V1V2DWS	Thiaguinho MT, Mila, JS o Mão de Ouro	Tudo Ok	Sony Music Entertainment	181	-1	1	713697	4HUZBG98TYbxSR9V1V2DWS
182	spotify:track:0RiRZpuVRbi7oqRdSMwhQY	Post Malone, Swae Lee	Sunflower - Spider-Man: Into the Spider-Verse	Republic Records	56	194	60	688654	0RiRZpuVRbi7oqRdSMwhQY
183	spotify:track:3fWhwTdoZXScaoGReWzvtv	Pezão, FP do Trem Bala, DJ 2F	Morena	FP do Trem Bala	183	-1	1	686262	3fWhwTdoZXScaoGReWzvtv
184	spotify:track:5yH8pYxNckOU1cxfPsMIaz	DENNIS, MC Kevinho	Agora é Tudo Meu	Sony Music Entertainment	3	-1	43	685017	5yH8pYxNckOU1cxfPsMIaz
185	spotify:track:0HocIafyaS4C7rDGTJXYnj	Luísa Sonza, Vitão	Bomba Relógio	Universal Music Ltda.	65	173	15	684474	0HocIafyaS4C7rDGTJXYnj
186	spotify:track:4zZ2rPOa8itw3VuusVSicv	Mc Th, Xamã, WC no Beat, Pep Starling	Deixa	MC TH OFICIAL	112	181	9	683757	4zZ2rPOa8itw3VuusVSicv
187	spotify:track:4a5GPCo8oX4vvaRkciKlih	Marília Mendonça	Obrigado por Estragar Tudo - Ao Vivo	Som Livre	59	176	39	680127	4a5GPCo8oX4vvaRkciKlih
188	spotify:track:7CHi4DtfK4heMlQaudCuHK	MEDUZA, Becky Hill, Goodboys	Lose Control	Virgin	178	-1	3	679719	7CHi4DtfK4heMlQaudCuHK
189	spotify:track:3yOlyBJuViE2YSGn3nVE1K	Camila Cabello, DaBaby	My Oh My (feat. DaBaby)	Syco Music/Epic	135	-1	3	677821	3yOlyBJuViE2YSGn3nVE1K
190	spotify:track:7h0d2h0fUmzbs7zeFigJPn	Travis Scott, ROSALÍA, Lil Baby	HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX	Cactus Jack / Epic	190	-1	1	674398	7h0d2h0fUmzbs7zeFigJPn
191	spotify:track:0vT797IpZpF5o1XLCnWCUL	Ferrugem, Bruno Cardoso	É natural (Participação especial de Bruno Cardoso) - Ao vivo	WM Brazil	36	189	53	668901	0vT797IpZpF5o1XLCnWCUL
192	spotify:track:3dPvQLKl42dMYWV4LWRTLK	Os Barões Da Pisadinha	Tá Rocheda	Sony Music Entertainment	192	193	2	667265	3dPvQLKl42dMYWV4LWRTLK
193	spotify:track:1kL7yLlJAv488yfh7BGmZK	Zé Ricardo & Thiago, MC K9, Papatinho	Incendiou	Zé Ricardo e Thiago	193	-1	1	664841	1kL7yLlJAv488yfh7BGmZK
194	spotify:track:3mNmUjoDHYDYj08IaRPtg0	Lucas Lucco, Wesley Safadão	Posto 24h (feat. Wesley Safadão) - Ao Vivo	Sony Music Entertainment	12	-1	54	664768	3mNmUjoDHYDYj08IaRPtg0
195	spotify:track:2SgVsDXzET5EU8VngMh9dv	MC WM	Senta braba	WM Brazil	23	-1	33	663321	2SgVsDXzET5EU8VngMh9dv
196	spotify:track:4xwPOyN9VgaTPehdsLiYul	Melim	Dois Corações	Universal Music Ltda.	101	177	38	660907	4xwPOyN9VgaTPehdsLiYul
197	spotify:track:4pl0csAczZemDLdyNYOmxT	Thiaguinho	A Fila Anda - Ao Vivo	Som Livre	195	195	2	658835	4pl0csAczZemDLdyNYOmxT
198	spotify:track:11Y1IGMIThaxu4ijcXRNYs	Pixote	Nem de Graça	GR Shows	152	183	22	655101	11Y1IGMIThaxu4ijcXRNYs
199	spotify:track:39cmB3ZoTOLwOTq7tMNqKa	Alok, Zeeba, Bruno Martini, Marcos Zeeba	Hear Me Now (feat. Marcos Zeeba)	Spinnin' Records	1	-1	126	653626	39cmB3ZoTOLwOTq7tMNqKa
200	spotify:track:2bbFhnxYjeb9jYEX2MDKLQ	MC Kevinho	Uma nora pra cada dia	WM Brazil	5	198	26	652619	2bbFhnxYjeb9jYEX2MDKLQ
